ticker,title,result,outcome,resolution_month,liquidity_bucket,timepoint,target_ts,candle_end_ts,time_diff_seconds,implied_prob,matched
KXNCAAFTOTAL-25AUG29WIUILL-63,Western Illinois at Illinois: Spread Total Points?,no,0.0,2025-08,mid,last_preclose,1756526430,1756512000.0,14430.0,0.11,True
KXTRUMPMENTION-25AUG11-BORD,"What will Trump say during Press Conference on Crime and Beautification on August 11, at 10:00 A.M. EST in the Press Briefing Room?",yes,1.0,2025-08,mid,1d_before_close,1754861465,1754866800.0,5335.0,0.85,True
KXTRUMPMENTION-25AUG11-BORD,"What will Trump say during Press Conference on Crime and Beautification on August 11, at 10:00 A.M. EST in the Press Briefing Room?",yes,1.0,2025-08,mid,6h_before_close,1754926265,1754928000.0,1735.0,0.99,True
KXTRUMPMENTION-25AUG11-BORD,"What will Trump say during Press Conference on Crime and Beautification on August 11, at 10:00 A.M. EST in the Press Briefing Room?",yes,1.0,2025-08,mid,1h_before_close,1754944265,,,,False
KXTRUMPMENTION-25AUG11-BORD,"What will Trump say during Press Conference on Crime and Beautification on August 11, at 10:00 A.M. EST in the Press Briefing Room?",yes,1.0,2025-08,mid,last_preclose,1754947865,1754935200.0,12665.0,0.99,True
KXEMMYLSACTR-77-JOA,Will Joan Allen win Movie/Limited Supporting Actress at the Emmy Awards?,no,0.0,2025-09,all,1d_before_close,1757815434,,,,False
KXEMMYLSACTR-77-JOA,Will Joan Allen win Movie/Limited Supporting Actress at the Emmy Awards?,no,0.0,2025-09,all,6h_before_close,1757880234,,,,False
KXEMMYLSACTR-77-JOA,Will Joan Allen win Movie/Limited Supporting Actress at the Emmy Awards?,no,0.0,2025-09,all,1h_before_close,1757898234,,,,False
KXEMMYLSACTR-77-JOA,Will Joan Allen win Movie/Limited Supporting Actress at the Emmy Awards?,no,0.0,2025-09,all,last_preclose,1757901834,,,,False
KXNFL2TD-25SEP04DALPHI-DALJFERGUSON87,Dallas at Philadelphia: 2 or More Touchdowns?: Jake Ferguson,no,0.0,2025-09,all,1d_before_close,1757008855,,,,False
KXNFL2TD-25SEP04DALPHI-DALJFERGUSON87,Dallas at Philadelphia: 2 or More Touchdowns?: Jake Ferguson,no,0.0,2025-09,all,6h_before_close,1757073655,,,,False
KXNFL2TD-25SEP04DALPHI-DALJFERGUSON87,Dallas at Philadelphia: 2 or More Touchdowns?: Jake Ferguson,no,0.0,2025-09,all,1h_before_close,1757091655,,,,False
KXNFL2TD-25SEP04DALPHI-DALJFERGUSON87,Dallas at Philadelphia: 2 or More Touchdowns?: Jake Ferguson,no,0.0,2025-09,all,last_preclose,1757095255,,,,False
KXNFLSPREAD-25SEP07CARJAC-CAR32,Carolina wins by over 32.5 points?,no,0.0,2025-09,all,1d_before_close,1757194800,,,,False
KXNFLSPREAD-25SEP07CARJAC-CAR32,Carolina wins by over 32.5 points?,no,0.0,2025-09,all,6h_before_close,1757259600,,,,False
KXNFLSPREAD-25SEP07CARJAC-CAR32,Carolina wins by over 32.5 points?,no,0.0,2025-09,all,1h_before_close,1757277600,,,,False
KXNFLSPREAD-25SEP07CARJAC-CAR32,Carolina wins by over 32.5 points?,no,0.0,2025-09,all,last_preclose,1757281200,,,,False
KXNFLSPREAD-25SEP07TENDEN-TEN15,Tennessee wins by over 15.5 points?,no,0.0,2025-09,all,1d_before_close,1757211283,,,,False
KXNFLSPREAD-25SEP07TENDEN-TEN15,Tennessee wins by over 15.5 points?,no,0.0,2025-09,all,6h_before_close,1757276083,,,,False
KXNFLSPREAD-25SEP07TENDEN-TEN15,Tennessee wins by over 15.5 points?,no,0.0,2025-09,all,1h_before_close,1757294083,,,,False
KXNFLSPREAD-25SEP07TENDEN-TEN15,Tennessee wins by over 15.5 points?,no,0.0,2025-09,all,last_preclose,1757297683,,,,False
KXNFLTOTAL-25SEP07CARJAC-10,Carolina at Jacksonville: Spread Total Points?,yes,1.0,2025-09,all,1d_before_close,1757194786,,,,False
KXNFLTOTAL-25SEP07CARJAC-10,Carolina at Jacksonville: Spread Total Points?,yes,1.0,2025-09,all,6h_before_close,1757259586,,,,False
KXNFLTOTAL-25SEP07CARJAC-10,Carolina at Jacksonville: Spread Total Points?,yes,1.0,2025-09,all,1h_before_close,1757277586,,,,False
KXNFLTOTAL-25SEP07CARJAC-10,Carolina at Jacksonville: Spread Total Points?,yes,1.0,2025-09,all,last_preclose,1757281186,,,,False
KXNFLTOTAL-25SEP07NYGWAS-17,New York G at Washington: Spread Total Points?,yes,1.0,2025-09,all,1d_before_close,1757191811,,,,False
KXNFLTOTAL-25SEP07NYGWAS-17,New York G at Washington: Spread Total Points?,yes,1.0,2025-09,all,6h_before_close,1757256611,,,,False
KXNFLTOTAL-25SEP07NYGWAS-17,New York G at Washington: Spread Total Points?,yes,1.0,2025-09,all,1h_before_close,1757274611,,,,False
KXNFLTOTAL-25SEP07NYGWAS-17,New York G at Washington: Spread Total Points?,yes,1.0,2025-09,all,last_preclose,1757278211,,,,False
KXTOP10BILLBOARDCB-25-7,"How many spots on the Billboard Hot 100's top 10 will Cardi B hold for the week of Oct 4, 2025?",no,0.0,2025-09,all,1d_before_close,1759173536,,,,False
KXTOP10BILLBOARDCB-25-7,"How many spots on the Billboard Hot 100's top 10 will Cardi B hold for the week of Oct 4, 2025?",no,0.0,2025-09,all,6h_before_close,1759238336,,,,False
KXTOP10BILLBOARDCB-25-7,"How many spots on the Billboard Hot 100's top 10 will Cardi B hold for the week of Oct 4, 2025?",no,0.0,2025-09,all,1h_before_close,1759256336,,,,False
KXTOP10BILLBOARDCB-25-7,"How many spots on the Billboard Hot 100's top 10 will Cardi B hold for the week of Oct 4, 2025?",no,0.0,2025-09,all,last_preclose,1759259936,,,,False
KXEMMYDSACTO-77-WAL,Will Walton Goggins win Drama Supporting Actor at the Emmy Awards?,no,0.0,2025-09,high,1d_before_close,1757810938,1757808000.0,2938.0,0.39,True
KXEMMYDSACTO-77-WAL,Will Walton Goggins win Drama Supporting Actor at the Emmy Awards?,no,0.0,2025-09,high,6h_before_close,1757875738,1757876400.0,662.0,0.44,True
KXEMMYDSACTO-77-WAL,Will Walton Goggins win Drama Supporting Actor at the Emmy Awards?,no,0.0,2025-09,high,1h_before_close,1757893738,1757894400.0,662.0,0.37,True
KXEMMYDSACTO-77-WAL,Will Walton Goggins win Drama Supporting Actor at the Emmy Awards?,no,0.0,2025-09,high,last_preclose,1757897338,1757894400.0,2938.0,0.37,True
KXEPLGAME-25SEP20WOLLEE-LEE,Wolverhampton vs Leeds United Winner?,yes,1.0,2025-09,high,1d_before_close,1758297511,1758294000.0,3511.0,0.35,True
KXEPLGAME-25SEP20WOLLEE-LEE,Wolverhampton vs Leeds United Winner?,yes,1.0,2025-09,high,6h_before_close,1758362311,1758362400.0,89.0,0.36,True
KXEPLGAME-25SEP20WOLLEE-LEE,Wolverhampton vs Leeds United Winner?,yes,1.0,2025-09,high,1h_before_close,1758380311,1758380400.0,89.0,0.93,True
KXEPLGAME-25SEP20WOLLEE-LEE,Wolverhampton vs Leeds United Winner?,yes,1.0,2025-09,high,last_preclose,1758383911,1758380400.0,3511.0,0.93,True
KXMLBGAME-25SEP06PHIMIA-MIA,Philadelphia at Miami Winner?,no,0.0,2025-09,high,1d_before_close,1757114809,,,,False
KXMLBGAME-25SEP06PHIMIA-MIA,Philadelphia at Miami Winner?,no,0.0,2025-09,high,6h_before_close,1757179609,1757178000.0,1609.0,0.4,True
KXMLBGAME-25SEP06PHIMIA-MIA,Philadelphia at Miami Winner?,no,0.0,2025-09,high,1h_before_close,1757197609,1757196000.0,1609.0,0.11,True
KXMLBGAME-25SEP06PHIMIA-MIA,Philadelphia at Miami Winner?,no,0.0,2025-09,high,last_preclose,1757201209,1757199600.0,1609.0,0.01,True
KXMLBGAME-25SEP06SFSTL-STL,San Francisco at St. Louis Winner?,yes,1.0,2025-09,high,1d_before_close,1757124678,,,,False
KXMLBGAME-25SEP06SFSTL-STL,San Francisco at St. Louis Winner?,yes,1.0,2025-09,high,6h_before_close,1757189478,1757188800.0,678.0,0.47,True
KXMLBGAME-25SEP06SFSTL-STL,San Francisco at St. Louis Winner?,yes,1.0,2025-09,high,1h_before_close,1757207478,1757206800.0,678.0,0.24,True
KXMLBGAME-25SEP06SFSTL-STL,San Francisco at St. Louis Winner?,yes,1.0,2025-09,high,last_preclose,1757211078,1757210400.0,678.0,0.99,True
KXNCAAFGAME-25SEP20USMLT-LT,Southern Miss at Louisiana Tech Winner?,yes,1.0,2025-09,high,1d_before_close,1758336882,1758344400.0,7518.0,0.6,True
KXNCAAFGAME-25SEP20USMLT-LT,Southern Miss at Louisiana Tech Winner?,yes,1.0,2025-09,high,6h_before_close,1758401682,1758402000.0,318.0,0.6,True
KXNCAAFGAME-25SEP20USMLT-LT,Southern Miss at Louisiana Tech Winner?,yes,1.0,2025-09,high,1h_before_close,1758419682,1758420000.0,318.0,0.98,True
KXNCAAFGAME-25SEP20USMLT-LT,Southern Miss at Louisiana Tech Winner?,yes,1.0,2025-09,high,last_preclose,1758423282,1758420000.0,3282.0,0.98,True
KXNFLANYTD-25SEP07SFSEA-SFBROBINSON3,San Francisco at Seattle: Anytime Touchdown Scorer: Brian Robinson Jr.,no,0.0,2025-09,high,1d_before_close,1757227486,1757228400.0,914.0,0.23,True
KXNFLANYTD-25SEP07SFSEA-SFBROBINSON3,San Francisco at Seattle: Anytime Touchdown Scorer: Brian Robinson Jr.,no,0.0,2025-09,high,6h_before_close,1757292286,1757286000.0,6286.0,0.05,True
KXNFLANYTD-25SEP07SFSEA-SFBROBINSON3,San Francisco at Seattle: Anytime Touchdown Scorer: Brian Robinson Jr.,no,0.0,2025-09,high,1h_before_close,1757310286,,,,False
KXNFLANYTD-25SEP07SFSEA-SFBROBINSON3,San Francisco at Seattle: Anytime Touchdown Scorer: Brian Robinson Jr.,no,0.0,2025-09,high,last_preclose,1757313886,1757286000.0,27886.0,0.05,True
KXNFLTOTAL-25SEP14DENIND-42,Denver at Indianapolis: Spread Total Points?,yes,1.0,2025-09,high,1d_before_close,1757806472,1757815200.0,8728.0,0.53,True
KXNFLTOTAL-25SEP14DENIND-42,Denver at Indianapolis: Spread Total Points?,yes,1.0,2025-09,high,6h_before_close,1757871272,1757865600.0,5672.0,0.53,True
KXNFLTOTAL-25SEP14DENIND-42,Denver at Indianapolis: Spread Total Points?,yes,1.0,2025-09,high,1h_before_close,1757889272,1757890800.0,1528.0,0.99,True
KXNFLTOTAL-25SEP14DENIND-42,Denver at Indianapolis: Spread Total Points?,yes,1.0,2025-09,high,last_preclose,1757892872,1757890800.0,2072.0,0.99,True
KXNFLTOTAL-25SEP21CINMIN-36,Cincinnati at Minnesota: Spread Total Points?,yes,1.0,2025-09,high,1d_before_close,1758400791,1758405600.0,4809.0,0.68,True
KXNFLTOTAL-25SEP21CINMIN-36,Cincinnati at Minnesota: Spread Total Points?,yes,1.0,2025-09,high,6h_before_close,1758465591,1758466800.0,1209.0,0.68,True
KXNFLTOTAL-25SEP21CINMIN-36,Cincinnati at Minnesota: Spread Total Points?,yes,1.0,2025-09,high,1h_before_close,1758483591,1758484800.0,1209.0,0.99,True
KXNFLTOTAL-25SEP21CINMIN-36,Cincinnati at Minnesota: Spread Total Points?,yes,1.0,2025-09,high,last_preclose,1758487191,1758484800.0,2391.0,0.99,True
KXTRUMPMENTION-25SEP22-PREG,What will Trump say during Announcement on Significant Medical and Scientific Findings for America's Children on September 22nd?,yes,1.0,2025-09,high,1d_before_close,1758502667,1758517200.0,14533.0,0.98,True
KXTRUMPMENTION-25SEP22-PREG,What will Trump say during Announcement on Significant Medical and Scientific Findings for America's Children on September 22nd?,yes,1.0,2025-09,high,6h_before_close,1758567467,1758567600.0,133.0,0.88,True
KXTRUMPMENTION-25SEP22-PREG,What will Trump say during Announcement on Significant Medical and Scientific Findings for America's Children on September 22nd?,yes,1.0,2025-09,high,1h_before_close,1758585467,1758585600.0,133.0,0.99,True
KXTRUMPMENTION-25SEP22-PREG,What will Trump say during Announcement on Significant Medical and Scientific Findings for America's Children on September 22nd?,yes,1.0,2025-09,high,last_preclose,1758589067,1758585600.0,3467.0,0.99,True
KXAWARDSCOUNTSEV-26-21,Severance  wins?,no,0.0,2025-09,low,1d_before_close,1757861765,,,,False
KXAWARDSCOUNTSEV-26-21,Severance  wins?,no,0.0,2025-09,low,6h_before_close,1757926565,,,,False
KXAWARDSCOUNTSEV-26-21,Severance  wins?,no,0.0,2025-09,low,1h_before_close,1757944565,,,,False
KXAWARDSCOUNTSEV-26-21,Severance  wins?,no,0.0,2025-09,low,last_preclose,1757948165,1757628000.0,320165.0,0.12,True
KXNCAAFTOTAL-25SEP20ULLEMU-53,Louisiana at Eastern Michigan: Point Total Total Points?,yes,1.0,2025-09,low,1d_before_close,1758326434,1758344400.0,17966.0,0.4,True
KXNCAAFTOTAL-25SEP20ULLEMU-53,Louisiana at Eastern Michigan: Point Total Total Points?,yes,1.0,2025-09,low,6h_before_close,1758391234,1758398400.0,7166.0,0.43,True
KXNCAAFTOTAL-25SEP20ULLEMU-53,Louisiana at Eastern Michigan: Point Total Total Points?,yes,1.0,2025-09,low,1h_before_close,1758409234,1758409200.0,34.0,0.99,True
KXNCAAFTOTAL-25SEP20ULLEMU-53,Louisiana at Eastern Michigan: Point Total Total Points?,yes,1.0,2025-09,low,last_preclose,1758412834,1758409200.0,3634.0,0.99,True
KXNFLANYTD-25SEP21LVWAS-WASDEF,Las Vegas at Washington: Anytime Touchdown Scorer: Washington Defense,no,0.0,2025-09,low,1d_before_close,1758402047,,,,False
KXNFLANYTD-25SEP21LVWAS-WASDEF,Las Vegas at Washington: Anytime Touchdown Scorer: Washington Defense,no,0.0,2025-09,low,6h_before_close,1758466847,1758474000.0,7153.0,0.12,True
KXNFLANYTD-25SEP21LVWAS-WASDEF,Las Vegas at Washington: Anytime Touchdown Scorer: Washington Defense,no,0.0,2025-09,low,1h_before_close,1758484847,,,,False
KXNFLANYTD-25SEP21LVWAS-WASDEF,Las Vegas at Washington: Anytime Touchdown Scorer: Washington Defense,no,0.0,2025-09,low,last_preclose,1758488447,1758474000.0,14447.0,0.12,True
KXNFLFIRSTTD-25SEP07CINCLE-CLEIBOND16,Cincinnati at Cleveland: First Touchdown Scorer: Isaiah Bond,no,0.0,2025-09,low,1d_before_close,1757227503,1757217600.0,9903.0,0.01,True
KXNFLFIRSTTD-25SEP07CINCLE-CLEIBOND16,Cincinnati at Cleveland: First Touchdown Scorer: Isaiah Bond,no,0.0,2025-09,low,6h_before_close,1757292303,,,,False
KXNFLFIRSTTD-25SEP07CINCLE-CLEIBOND16,Cincinnati at Cleveland: First Touchdown Scorer: Isaiah Bond,no,0.0,2025-09,low,1h_before_close,1757310303,,,,False
KXNFLFIRSTTD-25SEP07CINCLE-CLEIBOND16,Cincinnati at Cleveland: First Touchdown Scorer: Isaiah Bond,no,0.0,2025-09,low,last_preclose,1757313903,1757217600.0,96303.0,0.01,True
KXVMACOUNTRY-25-LAI,Best Country winner at VMAs?,no,0.0,2025-09,low,1d_before_close,1757225366,,,,False
KXVMACOUNTRY-25-LAI,Best Country winner at VMAs?,no,0.0,2025-09,low,6h_before_close,1757290166,,,,False
KXVMACOUNTRY-25-LAI,Best Country winner at VMAs?,no,0.0,2025-09,low,1h_before_close,1757308166,,,,False
KXVMACOUNTRY-25-LAI,Best Country winner at VMAs?,no,0.0,2025-09,low,last_preclose,1757311766,1755493200.0,1818566.0,0.12,True
KXNCAAFSPREAD-25SEP13AFAUSU-USU4,Utah St. wins by over 4.5 points?,yes,1.0,2025-09,mid,1d_before_close,1757742866,,,,False
KXNCAAFSPREAD-25SEP13AFAUSU-USU4,Utah St. wins by over 4.5 points?,yes,1.0,2025-09,mid,6h_before_close,1757807666,,,,False
KXNCAAFSPREAD-25SEP13AFAUSU-USU4,Utah St. wins by over 4.5 points?,yes,1.0,2025-09,mid,1h_before_close,1757825666,1757826000.0,334.0,0.99,True
KXNCAAFSPREAD-25SEP13AFAUSU-USU4,Utah St. wins by over 4.5 points?,yes,1.0,2025-09,mid,last_preclose,1757829266,1757826000.0,3266.0,0.99,True
KXNCAAFTOTAL-25SEP13USFMIA-61,South Florida at Miami (FL): Spread Total Points?,no,0.0,2025-09,mid,1d_before_close,1757731524,,,,False
KXNCAAFTOTAL-25SEP13USFMIA-61,South Florida at Miami (FL): Spread Total Points?,no,0.0,2025-09,mid,6h_before_close,1757796324,1757790000.0,6324.0,0.39,True
KXNCAAFTOTAL-25SEP13USFMIA-61,South Florida at Miami (FL): Spread Total Points?,no,0.0,2025-09,mid,1h_before_close,1757814324,1757815200.0,876.0,0.2,True
KXNCAAFTOTAL-25SEP13USFMIA-61,South Florida at Miami (FL): Spread Total Points?,no,0.0,2025-09,mid,last_preclose,1757817924,1757815200.0,2724.0,0.2,True
KXNFLANYTD-25SEP21ATLCAR-ATLKPITTS8,Atlanta at Carolina: Anytime Touchdown Scorer: Kyle Pitts Sr.,no,0.0,2025-09,mid,1d_before_close,1758401157,1758409200.0,8043.0,0.26,True
KXNFLANYTD-25SEP21ATLCAR-ATLKPITTS8,Atlanta at Carolina: Anytime Touchdown Scorer: Kyle Pitts Sr.,no,0.0,2025-09,mid,6h_before_close,1758465957,1758466800.0,843.0,0.24,True
KXNFLANYTD-25SEP21ATLCAR-ATLKPITTS8,Atlanta at Carolina: Anytime Touchdown Scorer: Kyle Pitts Sr.,no,0.0,2025-09,mid,1h_before_close,1758483957,1758484800.0,843.0,0.01,True
KXNFLANYTD-25SEP21ATLCAR-ATLKPITTS8,Atlanta at Carolina: Anytime Touchdown Scorer: Kyle Pitts Sr.,no,0.0,2025-09,mid,last_preclose,1758487557,1758484800.0,2757.0,0.01,True
KXNFLFIRSTTD-25SEP28BALKC-BALDHOPKINS10,Baltimore at Kansas City: First Touchdown Scorer: DeAndre Hopkins,no,0.0,2025-09,mid,1d_before_close,1759069789,1759082400.0,12611.0,0.03,True
KXNFLFIRSTTD-25SEP28BALKC-BALDHOPKINS10,Baltimore at Kansas City: First Touchdown Scorer: DeAndre Hopkins,no,0.0,2025-09,mid,6h_before_close,1759134589,,,,False
KXNFLFIRSTTD-25SEP28BALKC-BALDHOPKINS10,Baltimore at Kansas City: First Touchdown Scorer: DeAndre Hopkins,no,0.0,2025-09,mid,1h_before_close,1759152589,,,,False
KXNFLFIRSTTD-25SEP28BALKC-BALDHOPKINS10,Baltimore at Kansas City: First Touchdown Scorer: DeAndre Hopkins,no,0.0,2025-09,mid,last_preclose,1759156189,1759093200.0,62989.0,0.03,True
KXSOUTHPARKMENTION-25SEP24-DKNG,What will any South Park character say during South Park Season 27 Episode 5 on September 24th?,no,0.0,2025-09,mid,1d_before_close,1758684723,,,,False
KXSOUTHPARKMENTION-25SEP24-DKNG,What will any South Park character say during South Park Season 27 Episode 5 on September 24th?,no,0.0,2025-09,mid,6h_before_close,1758749523,1758751200.0,1677.0,0.1,True
KXSOUTHPARKMENTION-25SEP24-DKNG,What will any South Park character say during South Park Season 27 Episode 5 on September 24th?,no,0.0,2025-09,mid,1h_before_close,1758767523,1758769200.0,1677.0,0.01,True
KXSOUTHPARKMENTION-25SEP24-DKNG,What will any South Park character say during South Park Season 27 Episode 5 on September 24th?,no,0.0,2025-09,mid,last_preclose,1758771123,1758769200.0,1923.0,0.01,True
KXTOP10BILLBOARDSPOTSSC-25-1,"How many spots on the Billboard Hot 100's top 10 will Sabrina Carpenter have by Sep 13, 2025?",no,0.0,2025-09,mid,1d_before_close,1757341958,1757343600.0,1642.0,0.5,True
KXTOP10BILLBOARDSPOTSSC-25-1,"How many spots on the Billboard Hot 100's top 10 will Sabrina Carpenter have by Sep 13, 2025?",no,0.0,2025-09,mid,6h_before_close,1757406758,,,,False
KXTOP10BILLBOARDSPOTSSC-25-1,"How many spots on the Billboard Hot 100's top 10 will Sabrina Carpenter have by Sep 13, 2025?",no,0.0,2025-09,mid,1h_before_close,1757424758,,,,False
KXTOP10BILLBOARDSPOTSSC-25-1,"How many spots on the Billboard Hot 100's top 10 will Sabrina Carpenter have by Sep 13, 2025?",no,0.0,2025-09,mid,last_preclose,1757428358,1757386800.0,41558.0,0.01,True
KXVANCEMENTION-25SEP17-INVS,"What will JD Vance say during Visit to the Manufacturing Facility in Howell, Michigan on September 17th?",no,0.0,2025-09,mid,1d_before_close,1758054749,1758045600.0,9149.0,0.63,True
KXVANCEMENTION-25SEP17-INVS,"What will JD Vance say during Visit to the Manufacturing Facility in Howell, Michigan on September 17th?",no,0.0,2025-09,mid,6h_before_close,1758119549,1758124800.0,5251.0,0.56,True
KXVANCEMENTION-25SEP17-INVS,"What will JD Vance say during Visit to the Manufacturing Facility in Howell, Michigan on September 17th?",no,0.0,2025-09,mid,1h_before_close,1758137549,,,,False
KXVANCEMENTION-25SEP17-INVS,"What will JD Vance say during Visit to the Manufacturing Facility in Howell, Michigan on September 17th?",no,0.0,2025-09,mid,last_preclose,1758141149,1758128400.0,12749.0,0.7,True
KXNCAAFSPREAD-25OCT11SJSUWYO-WYO9,Wyoming wins by over 9.5 points?,no,0.0,2025-10,all,1d_before_close,1760159338,,,,False
KXNCAAFSPREAD-25OCT11SJSUWYO-WYO9,Wyoming wins by over 9.5 points?,no,0.0,2025-10,all,6h_before_close,1760224138,,,,False
KXNCAAFSPREAD-25OCT11SJSUWYO-WYO9,Wyoming wins by over 9.5 points?,no,0.0,2025-10,all,1h_before_close,1760242138,,,,False
KXNCAAFSPREAD-25OCT11SJSUWYO-WYO9,Wyoming wins by over 9.5 points?,no,0.0,2025-10,all,last_preclose,1760245738,,,,False
KXNFL2TD-25OCT12ARIIND-ARIEDEMERCADO31,Arizona at Indianapolis: Two or More Touchdowns Scorer: Emari Demercado,no,0.0,2025-10,all,1d_before_close,1760215243,,,,False
KXNFL2TD-25OCT12ARIIND-ARIEDEMERCADO31,Arizona at Indianapolis: Two or More Touchdowns Scorer: Emari Demercado,no,0.0,2025-10,all,6h_before_close,1760280043,,,,False
KXNFL2TD-25OCT12ARIIND-ARIEDEMERCADO31,Arizona at Indianapolis: Two or More Touchdowns Scorer: Emari Demercado,no,0.0,2025-10,all,1h_before_close,1760298043,,,,False
KXNFL2TD-25OCT12ARIIND-ARIEDEMERCADO31,Arizona at Indianapolis: Two or More Touchdowns Scorer: Emari Demercado,no,0.0,2025-10,all,last_preclose,1760301643,,,,False
KXNFLRECYDS-25OCT12NENO-NEAHOOPER81-50,Austin Hooper records 50+ receiving yards,no,0.0,2025-10,all,1d_before_close,1760216103,,,,False
KXNFLRECYDS-25OCT12NENO-NEAHOOPER81-50,Austin Hooper records 50+ receiving yards,no,0.0,2025-10,all,6h_before_close,1760280903,,,,False
KXNFLRECYDS-25OCT12NENO-NEAHOOPER81-50,Austin Hooper records 50+ receiving yards,no,0.0,2025-10,all,1h_before_close,1760298903,,,,False
KXNFLRECYDS-25OCT12NENO-NEAHOOPER81-50,Austin Hooper records 50+ receiving yards,no,0.0,2025-10,all,last_preclose,1760302503,,,,False
KXATPMATCH-25OCT02RINMED-RIN,Will Arthur Rinderknech win the Rinderknech vs Medjedovic match?,yes,1.0,2025-10,high,1d_before_close,1759329079,,,,False
KXATPMATCH-25OCT02RINMED-RIN,Will Arthur Rinderknech win the Rinderknech vs Medjedovic match?,yes,1.0,2025-10,high,6h_before_close,1759393879,1759399200.0,5321.0,0.46,True
KXATPMATCH-25OCT02RINMED-RIN,Will Arthur Rinderknech win the Rinderknech vs Medjedovic match?,yes,1.0,2025-10,high,1h_before_close,1759411879,1759413600.0,1721.0,0.99,True
KXATPMATCH-25OCT02RINMED-RIN,Will Arthur Rinderknech win the Rinderknech vs Medjedovic match?,yes,1.0,2025-10,high,last_preclose,1759415479,1759413600.0,1879.0,0.99,True
KXBTCMAX125-1-26-AUG31-124999.99,When will Bitcoin hit $125k?,yes,1.0,2025-10,high,1d_before_close,1759555551,1759561200.0,5649.0,0.9,True
KXBTCMAX125-1-26-AUG31-124999.99,When will Bitcoin hit $125k?,yes,1.0,2025-10,high,6h_before_close,1759620351,,,,False
KXBTCMAX125-1-26-AUG31-124999.99,When will Bitcoin hit $125k?,yes,1.0,2025-10,high,1h_before_close,1759638351,,,,False
